2016-05-18 00:54:31 | 94.23.214.33 | /index.php/robots.txt |robots.txt模块不存在
2016-05-18 00:54:37 | 94.23.214.33 | /index.php/robots.txt |robots.txt模块不存在
2016-05-18 00:54:41 | 94.23.214.33 | /index.php/index/login | index-login-1 | 1463504081 | {"ident":"inviteCode","ic_InviteCode":"9ea7f5e74415e7f9eb2f42a01","_module":"index","_action":"login"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537218 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537218 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537218 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537218 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/iframe/login | index-login-1 | 1463537218 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/iframe/login | index-login-2 | 1463537218 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/iframe/login | index-login-3 | 1463537218 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:06:58 | 183.16.185.165 | /index.php/iframe/login | index-login-4 | 1463537218 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:07:11 | 183.16.185.165 | /index.php/iframe/login | index-login-1 | 1463537231 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/oauth/authorize | oauth-authorize-1 | 1463537283 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/oauth/authorize | oauth-authorize-2 | 1463537283 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537283 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537283 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537283 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537283 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/iframe/login | index-login-1 | 1463537283 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/iframe/login | index-login-2 | 1463537283 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/iframe/login | index-login-3 | 1463537283 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:08:03 | 101.226.65.104 | /index.php/iframe/login | index-login-4 | 1463537283 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-1 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-2 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-10 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-11 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-12 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-13 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-14 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-15 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:15:04 | 220.181.108.111 | /index.php/oauth/authorize | oauth-authorize-16 | 1463537704 | {"client_id":"app33","redirect_uri":"http:\/\/weica.im\/login\/backurl","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2016-05-18 10:16:52 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-1 | 1463537812 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:16:52 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-2 | 1463537812 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:16:52 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537812 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:16:53 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537813 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:16:53 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537813 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:16:53 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537813 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:16:53 | 49.73.115.49 | /index.php/iframe/login | index-login-1 | 1463537813 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:16:53 | 49.73.115.49 | /index.php/iframe/login | index-login-2 | 1463537813 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:16:53 | 49.73.115.49 | /index.php/iframe/login | index-login-3 | 1463537813 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:16:53 | 49.73.115.49 | /index.php/iframe/login | index-login-4 | 1463537813 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:17:47 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-1 | 1463537867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:47 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-2 | 1463537867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:47 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:47 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:47 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:47 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:48 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-1 | 1463537868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"600","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:48 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-2 | 1463537868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"600","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:48 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"600","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:48 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"600","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:48 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"600","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:48 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"600","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:58 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-1 | 1463537878 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:58 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-2 | 1463537878 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:58 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537878 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:58 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537878 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:58 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537878 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:58 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537878 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:59 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-1 | 1463537879 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"596","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:59 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-2 | 1463537879 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"596","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:59 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463537879 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"596","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:59 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8 | 1463537879 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"596","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:59 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-4 | 1463537879 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"596","_module":"oauth","_action":"authorize"}
2016-05-18 10:17:59 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-5 | 1463537879 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"596","_module":"oauth","_action":"authorize"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/oauth/authorize | oauth-authorize-1 | 1463538774 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/oauth/authorize | oauth-authorize-2 | 1463538774 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463538774 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/oauth/authorize | oauth-authorize-8 | 1463538774 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/oauth/authorize | oauth-authorize-4 | 1463538774 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/oauth/authorize | oauth-authorize-5 | 1463538774 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/iframe/login | index-login-1 | 1463538774 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/iframe/login | index-login-2 | 1463538774 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/iframe/login | index-login-3 | 1463538774 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:32:54 | 120.36.84.85 | /index.php/iframe/login | index-login-4 | 1463538774 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:33:03 | 120.36.84.85 | /index.php/iframe/login | index-login-1 | 1463538783 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","msgkey":"LoginWrongRemind","_module":"iframe","_action":"login"}
2016-05-18 10:33:03 | 120.36.84.85 | /index.php/iframe/login | index-login-2 | 1463538783 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","msgkey":"LoginWrongRemind","_module":"iframe","_action":"login"}
2016-05-18 10:33:03 | 120.36.84.85 | /index.php/iframe/login | index-login-3 | 1463538783 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","msgkey":"LoginWrongRemind","_module":"iframe","_action":"login"}
2016-05-18 10:33:03 | 120.36.84.85 | /index.php/iframe/login | index-login-4 | 1463538783 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","msgkey":"LoginWrongRemind","_module":"iframe","_action":"login"}
2016-05-18 10:34:23 | 120.36.84.85 | /index.php/iframe/login | index-login-1 | 1463538863 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","msgkey":"LoginWrongRemind","_module":"iframe","_action":"login"}
2016-05-18 10:50:35 | 217.69.133.21 | /index.php/robots.txt |robots.txt模块不存在
2016-05-18 10:50:37 | 217.69.133.250 | /index.php/login/login |login操作方法在login模块中不存在
2016-05-18 10:53:38 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-1 | 1463540018 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:53:38 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-2 | 1463540018 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:53:38 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1463540018 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:53:38 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-8 | 1463540018 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:53:38 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-4 | 1463540018 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:53:38 | 49.73.115.49 | /index.php/oauth/authorize | oauth-authorize-5 | 1463540018 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-05-18 10:53:39 | 49.73.115.49 | /index.php/iframe/login | index-login-1 | 1463540019 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-05-18 10:53:39 | 49.73.115.49 | /index.php/iframe/login | index-login-2 | 1463540019 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
