2015-07-06 00:44:15 | 192.168.0.1 | /index.php/robots.txt |robots.txt模块不存在
2015-07-06 00:44:21 | 192.168.0.1 | /index.php/index/login.html | index-login-1 | 1436114661 | {"_module":"index","_action":"login"}
2015-07-06 10:54:59 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436151299 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:54:59 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436151299 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:54:59 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436151299 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:54:59 | 192.168.0.1 | /index.php/index/login | index-login-2 | 1436151299 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:54:59 | 192.168.0.1 | /index.php/index/login | index-login-3 | 1436151299 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:54:59 | 192.168.0.1 | /index.php/index/login | index-login-4 | 1436151299 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:55:13 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436151313 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436151525 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436151525 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436151525 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436151525 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436151525 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436151525 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436151525 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/index/login | index-login-2 | 1436151525 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/index/login | index-login-3 | 1436151525 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:58:45 | 192.168.0.1 | /index.php/index/login | index-login-4 | 1436151525 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 10:58:55 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436151535 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436152954 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436152954 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436152954 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436152954 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436152954 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436152954 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436152954 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/index/login | index-login-2 | 1436152954 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/index/login | index-login-3 | 1436152954 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:22:34 | 192.168.0.1 | /index.php/index/login | index-login-4 | 1436152954 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:22:45 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436152965 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:24:03 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436153043 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:03 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436153043 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:03 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436153043 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:03 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436153043 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:03 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436153043 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:04 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436153044 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:05 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436153045 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","UserID":"269","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:05 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436153045 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","UserID":"269","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:05 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436153045 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","UserID":"269","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:05 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436153045 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","UserID":"269","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:05 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436153045 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","UserID":"269","_module":"oauth","_action":"authorize"}
2015-07-06 11:24:05 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436153045 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","UserID":"269","_module":"oauth","_action":"authorize"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436153316 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436153316 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436153316 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436153316 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436153316 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436153316 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436153316 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/index/login | index-login-2 | 1436153316 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/index/login | index-login-3 | 1436153316 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:28:36 | 192.168.0.1 | /index.php/index/login | index-login-4 | 1436153316 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:28:41 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436153321 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:33:27 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436153607 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:27 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436153607 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:27 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436153607 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:27 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436153607 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:27 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436153607 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:28 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436153608 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:29 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436153609 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","UserID":"457","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:29 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436153609 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","UserID":"457","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:29 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436153609 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","UserID":"457","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:29 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436153609 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","UserID":"457","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:29 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436153609 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","UserID":"457","_module":"oauth","_action":"authorize"}
2015-07-06 11:33:29 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436153609 | {"client_id":"app31","redirect_uri":"http:\/\/winedata.yannyo.com\/login\/callback","response_type":"code","oa_tpl":"web_narrow","UserID":"457","_module":"oauth","_action":"authorize"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436153861 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436153861 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1436153861 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1436153861 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-4 | 1436153861 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-5 | 1436153861 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/index/login | index-login-1 | 1436153861 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/index/login | index-login-2 | 1436153861 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/index/login | index-login-3 | 1436153861 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:37:41 | 192.168.0.1 | /index.php/index/login | index-login-4 | 1436153861 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-07-06 11:37:45 | 192.168.0.1 | /index.php/index/loginThirdParty | index-loginThirdParty-1 | 1436153865 | {"provider":"QQ","_module":"index","_action":"loginThirdParty"}
2015-07-06 11:37:45 | 192.168.0.1 | /index.php/index/loginThirdParty | index-loginThirdParty-2 | 1436153865 | {"provider":"QQ","_module":"index","_action":"loginThirdParty"}
2015-07-06 11:37:45 | 192.168.0.1 | /index.php/index/loginThirdParty | index-loginThirdParty-3 | 1436153865 | {"provider":"QQ","_module":"index","_action":"loginThirdParty"}
2015-07-06 11:37:48 | 192.168.0.1 | /index.php/index/checkthirdparty.html | index-checkThirdParty-1 | 1436153868 | {"code":"76BD4F3C80F694FA4B079B54C8A84257","_module":"index","_action":"checkthirdparty"}
2015-07-06 11:37:48 | 192.168.0.1 | /index.php/index/checkthirdparty.html | index-checkThirdParty-2 | 1436153868 | {"code":"76BD4F3C80F694FA4B079B54C8A84257","_module":"index","_action":"checkthirdparty"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/checkthirdparty.html | index-checkThirdParty-3 | 1436153870 | {"code":"76BD4F3C80F694FA4B079B54C8A84257","_module":"index","_action":"checkthirdparty"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/checkthirdparty.html | index-checkThirdParty-4 | 1436153870 | {"code":"76BD4F3C80F694FA4B079B54C8A84257","_module":"index","_action":"checkthirdparty"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/checkthirdparty.html | index-checkThirdParty-5 | 1436153870 | {"code":"76BD4F3C80F694FA4B079B54C8A84257","_module":"index","_action":"checkthirdparty"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/beforeJoinfrom | index-beforeJoinfrom-1 | 1436153870 | {"_module":"index","_action":"beforeJoinfrom"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/beforeJoinfrom | index-beforeJoinfrom-2 | 1436153870 | {"_module":"index","_action":"beforeJoinfrom"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/beforeJoinfrom | index-beforeJoinfrom-3 | 1436153870 | {"_module":"index","_action":"beforeJoinfrom"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/beforeJoinfrom | index-beforeJoinfrom-4 | 1436153870 | {"_module":"index","_action":"beforeJoinfrom"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/beforeJoinfrom | index-beforeJoinfrom-5 | 1436153870 | {"_module":"index","_action":"beforeJoinfrom"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/beforeJoinfrom | index-beforeJoinfrom-6 | 1436153870 | {"_module":"index","_action":"beforeJoinfrom"}
2015-07-06 11:37:50 | 192.168.0.1 | /index.php/index/beforeJoinfrom | index-beforeJoinfrom-7 | 1436153870 | {"_module":"index","_action":"beforeJoinfrom"}
2015-07-06 11:38:50 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1436153930 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-07-06 11:38:50 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1436153930 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
